season,week,n_competitors,mean_std,median_std,mean_cv,entropy,effective_competitors,gini_mean_norm,top1_share,top3_share,mean_p_bottom2,max_p_bottom2,mean_p_top1,max_p_top1
15,5,8,0.006711044537460063,0.0050061899634002,0.0526497413413278,2.0786744241519717,7.993865413052507,0.01931156068724027,0.12971365995355855,0.38831672422117147,0.25,0.664,0.125,0.253
15,6,8,0.014991787013016563,0.01098379940965205,0.16285888119976094,2.059607511477191,7.842890961463537,0.0745093756278965,0.1395605555777874,0.41297039224060833,0.25,0.86,0.125,0.221
15,7,7,0.012932846917079842,0.0097629778600093,0.09283857406077868,1.9431607436653235,6.980780595344438,0.03803890059409503,0.1523743458879201,0.453481188143112,0.2857142857142857,0.76,0.14285714285714285,0.292
15,8,7,0.03264719355247998,0.0283355664142185,0.33724125595240834,1.8789113608619947,6.546374342292796,0.1656728408514052,0.18344372527681693,0.5300042327149032,0.2857142857142857,0.959,0.14285714285714285,0.26
15,9,5,0.07748290676811558,0.0738996865057499,0.55322552307742,1.5050506456483965,4.504381751846201,0.227084069334218,0.286630386312897,0.8074112775149913,0.4,0.916,0.2,0.398
15,10,3,0.007684132133185399,0.0072602175537655,0.023169485483966537,1.0986067416828587,2.9999833590904004,0.0017326864694829542,0.3344025433341087,1.0,0.6666666666666666,0.688,0.3333333333333333,0.358
16,1,12,0.002693587483413066,0.00186553237504395,0.033016635851911065,2.484478064158926,11.994858074407523,0.0119748348128678,0.08537145434935085,0.2548002774863878,0.16666666666666666,0.71,0.08333333333333333,0.179
16,2,12,0.004244568353049183,0.002631477229809,0.053089909061471714,2.4830444550686606,11.977674457073647,0.03182701728132198,0.08817188054828341,0.26411348174518884,0.16666666666666666,0.715,0.08333333333333336,0.253
16,3,11,0.005737834006495138,0.0022986463137625,0.10596204401604342,2.3677481464136076,10.673330424990738,0.0862038043856356,0.10138657101484633,0.3033867256180125,0.18181818181818182,0.998,0.09090909090909091,0.221
16,4,10,0.007735068930614859,0.00418538549832435,0.11157632917502647,2.2810969258607536,9.787410587131172,0.07554594233559157,0.11093486572624772,0.3308344313881653,0.2,0.971,0.1,0.225
16,5,9,0.011268902534061622,0.0073840218722331,0.15264428690092344,2.1708035555150413,8.765324636560026,0.09229038493739357,0.12832976094111653,0.37583666793993153,0.2222222222222222,0.949,0.1111111111111111,0.423
16,6,8,0.013831565302579438,0.0089011472533846,0.15287682213697973,2.0560768232787963,7.8152489852191,0.08023655167552968,0.1419650114254003,0.41508949240412707,0.25,0.933,0.125,0.298
16,7,7,0.015355065549121886,0.0157194041358892,0.21334248470396158,1.8615224976779476,6.433524344635489,0.13951897458219178,0.17148189259272026,0.5066878814002985,0.2857142857142857,1.0,0.14285714285714285,0.312
16,8,6,0.026046457743418114,0.0176333461771023,0.28850034757165827,1.7186625312565016,5.577064324647301,0.1482783642790261,0.20207382123666076,0.5967515349319236,0.3333333333333333,0.994,0.16666666666666666,0.241
16,9,5,0.03972915057401018,0.030468980836723,0.3169894137941337,1.544625719662432,4.68621733973704,0.1318252329201144,0.23392459013118336,0.6997726859778574,0.4,0.975,0.2,0.303
16,10,4,0.07696453086516805,0.07344451846891045,0.3938043933933745,1.3469885808606592,3.845826678892898,0.13762508112167615,0.30972517627568946,0.8596720700758229,0.49999999999999994,0.858,0.25,0.363
17,1,12,0.004399413501930208,0.0014625571508801,0.05926554976666435,2.482721303339092,11.97380447618582,0.030962239996684016,0.08756427269834911,0.2621547536583735,0.16666666666666666,0.716,0.08333333333333333,0.246
17,2,12,0.0056069160974674915,0.0016532072699697998,0.0904501810861202,2.4708462854285522,11.83245625095374,0.05896976257283774,0.08990651171692966,0.26886322315322425,0.16666666666666666,0.962,0.08333333333333333,0.162
17,3,11,0.007262967444387426,0.0024699366693068,0.13387026685610962,2.369232002481022,10.689179867338826,0.08169664775722231,0.10018676704890955,0.29977088330411195,0.1818181818181818,0.981,0.0909090909090909,0.185
17,4,10,0.00806781789292441,0.0053277176323868,0.12129073411375693,2.28043356518325,9.780920156799224,0.07230412117753264,0.11016154594755022,0.32896762058102585,0.2,0.958,0.1,0.216
17,5,9,0.0094591497962585,0.0022682569738878,0.10231454927548361,2.1888806020118667,8.925216651169036,0.05681259860860502,0.12133982119950566,0.36124686425096153,0.2222222222222222,0.818,0.1111111111111111,0.272
17,6,8,0.006594067196860875,0.0051820032364005,0.051611683906632226,2.07851758980664,7.992611798711245,0.020445258435599634,0.12904883792223623,0.38586540807920267,0.25,0.763,0.125,0.206
17,7,8,0.01516257525703055,0.01305546693730945,0.147027860645794,2.066516658244095,7.897266273392198,0.06885371949409258,0.13861932886977704,0.41342283691525783,0.25,0.831,0.125,0.195
17,8,7,0.02103882701340177,0.0149358652111287,0.19876076626163133,1.9208626276618275,6.826844955304345,0.0961658644709552,0.16559621504692282,0.48740143477899855,0.2857142857142857,0.891,0.14285714285714285,0.231
17,9,6,0.03866428782134206,0.0296395579192478,0.273475298404319,1.773462025241959,5.891213627453221,0.09016470897813249,0.19251783107324763,0.5625551929616073,0.3333333333333333,0.763,0.16666666666666666,0.234
17,10,5,0.04072308495684332,0.0338325186797454,0.3706726593285582,1.518193176917288,4.563971451892567,0.1827652279772746,0.2541544899571733,0.7499327417364552,0.4,0.994,0.19999999999999998,0.306
17,11,4,0.035608763666208874,0.02441621824075645,0.35641555935606156,1.271867519276516,3.5675087364887803,0.19065757823608598,0.3184563122411615,0.9321544011752796,0.5,0.997,0.25,0.439
18,1,12,0.0036737317940549324,0.00185611642789255,0.0459622025828799,2.4841554408500715,11.990988877786387,0.016813560180079623,0.0863459146356422,0.25715160683531146,0.16666666666666666,0.709,0.08333333333333333,0.274
18,2,11,0.006805558195397663,0.0045598975422851,0.08373322912424187,2.3923107691803076,10.93874166809298,0.045175731404379735,0.09751254794106709,0.29154044139797197,0.18181818181818182,0.837,0.09090909090909091,0.204
18,3,9,0.004837989066981956,0.0035527962285666,0.044220834966675455,2.1966289116774176,8.994640605432899,0.014816456002200261,0.11373964765019315,0.3400252107551709,0.2222222222222222,0.737,0.1111111111111111,0.19
18,4,9,0.006137935267824667,0.0039614790985144,0.05704290551215067,2.1956224581037787,8.985592471279215,0.025485692079588656,0.11583336085692478,0.34641278429344435,0.2222222222222222,0.756,0.1111111111111111,0.179
18,5,9,0.009766527303960056,0.0037347548837788,0.13269311396857134,2.1745565698479887,8.798282833161094,0.075527798961247,0.12184286246656775,0.3649671419064049,0.2222222222222222,0.944,0.1111111111111111,0.202
18,6,8,0.01529382654171065,0.0120808018909137,0.1661882800942214,2.0571116426453466,7.823340542151255,0.08710615642870012,0.1420080881851891,0.42168388720551153,0.25,0.899,0.125,0.175
18,7,7,0.017233168332124172,0.0130764268874422,0.19890682788553132,1.89835954121218,6.6749354992917995,0.11192259115962903,0.16729347676659811,0.49105711514324424,0.2857142857142857,0.993,0.14285714285714285,0.31
18,8,6,0.026516846634113602,0.01554137603512835,0.23013379807040213,1.7580257255501808,5.8009733680544695,0.10413996652293293,0.19240546316932747,0.567378827898024,0.3333333333333333,0.903,0.16666666666666666,0.273
18,9,5,0.053159274132678,0.0481394884425437,0.319596910073091,1.5844784785761354,4.87674738695627,0.10382531900431484,0.23570065222069217,0.6790179480001612,0.4000000000000001,0.807,0.2,0.301
18,10,4,0.07233001583147736,0.054744723907261754,0.41263391865182286,1.3294732926802186,3.7790524087177326,0.14869866301539658,0.30656448055712054,0.8836932029057116,0.5,0.908,0.25,0.396
19,1,13,0.006754771812873247,0.0029789384957888,0.12595773015294734,2.5468270400187354,12.766531755632629,0.06534025682259384,0.08375698626536625,0.25035988451876745,0.1538461538461538,0.924,0.07692307692307693,0.167
19,2,12,0.0071320486779666405,0.00272779022850605,0.11484175223259979,2.471275721701849,11.837538628070533,0.05932275749678043,0.0901848415848362,0.26929193986623257,0.16666666666666666,0.886,0.08333333333333333,0.226
19,3,11,0.009411903913448717,0.0056670697580741,0.14488000831657508,2.3787096743781566,10.790970011815547,0.06838241869073514,0.10000647701176173,0.2985207328810239,0.18181818181818182,0.922,0.09090909090909091,0.235
19,4,10,0.0111560993751794,0.0092752867565975,0.15336482041993008,2.284527918571066,9.821048794732723,0.07254013705013591,0.1113949008894962,0.3316655487236189,0.19999999999999998,0.87,0.1,0.175
19,5,9,0.010245272749484745,0.0069750435886795,0.1002843629275669,2.1942981248203637,8.973700428350506,0.04017523321616107,0.11931381205442017,0.35470975443295266,0.2222222222222222,0.631,0.1111111111111111,0.209
19,6,9,0.011818433680940389,0.0112649486844096,0.13714324388933385,2.1796408816711423,8.84312995836866,0.07124083646890493,0.12397214290431542,0.3675848947506425,0.22222222222222227,0.899,0.1111111111111111,0.216
19,7,8,0.015793180419351502,0.00852882280856935,0.1748535292079777,2.052722720814513,7.7890797510189085,0.0985196081873092,0.14421263370291118,0.428997716216584,0.25,0.921,0.125,0.295
19,8,7,0.019902724416705042,0.0181928138915864,0.22883145678387404,1.882354593797224,6.568953885038834,0.1340464010137519,0.17468543969198957,0.5047657759671356,0.2857142857142857,0.999,0.14285714285714285,0.434
19,9,6,0.028528429423883683,0.0209535840590986,0.3055731950606268,1.7149385327201558,5.556333969129672,0.15444114325547176,0.20355121175668156,0.6054249888082937,0.3333333333333333,0.996,0.16666666666666666,0.242
19,10,5,0.027884255192256922,0.0257822829371578,0.36997985276234735,1.4889113071293507,4.432267513330281,0.1727915198347283,0.24686380711215758,0.7295593685489324,0.4,1.0,0.2,0.315
19,11,4,0.08298958305756024,0.08243965716251081,0.45900172719475424,1.3245995202689091,3.7606789776775518,0.15778909144077424,0.3124765942956839,0.8882465383941218,0.5,0.929,0.25,0.363
20,1,12,0.003675471051465208,0.0024056241597867,0.046247922440589645,2.4838263414688626,11.987043300045832,0.021041829851622545,0.08750593043910079,0.25813936807362864,0.16666666666666666,0.717,0.08333333333333333,0.264
20,2,12,0.006633446945761043,0.0041353283355363,0.0899128727616605,2.479746846534362,11.938241827983319,0.03794882454491081,0.08813155699140626,0.26323980705796135,0.16666666666666666,0.788,0.08333333333333333,0.154
20,3,11,0.008575829151651455,0.0023908417495333,0.16196843595882732,2.359489652922852,10.58554777030979,0.09890430998536394,0.10382861036906116,0.30928546123077216,0.18181818181818182,0.99,0.09090909090909091,0.242
20,4,10,0.010219966196625779,0.00715853894526795,0.12369004691435195,2.2918735435348054,9.893456148983265,0.06491361031279705,0.10998683644360346,0.3291175729610797,0.2,0.819,0.1,0.148
20,5,9,0.014104543537279421,0.0074422779534907,0.16657187743046142,2.1787620366453613,8.835361631670052,0.07850201270381835,0.12453094702342274,0.370108032100935,0.2222222222222222,0.884,0.1111111111111111,0.159
20,6,8,0.014308731802612887,0.009497168435794949,0.18598567390368342,2.036537675922117,7.664027860633905,0.10215193321886984,0.14263851351575843,0.4245062992619898,0.25,0.986,0.125,0.218
20,7,7,0.0221800833482553,0.0149248095731086,0.20862211994476487,1.9227643895704751,6.839840342145729,0.08700073602121984,0.1613103213817413,0.4799929586995919,0.2857142857142857,0.851,0.14285714285714285,0.197
20,8,6,0.047264439225219994,0.0485410658922106,0.4650098488063295,1.6882307071029343,5.409900533977366,0.2186682241197504,0.2291836017453273,0.6748112860682208,0.3333333333333333,0.92,0.16666666666666666,0.288
20,9,4,0.0853976679247168,0.0766784795689882,0.4810986247278237,1.3331765480428455,3.7930731499851236,0.14876760292218938,0.3120247373035532,0.8790987780879469,0.5,0.873,0.25,0.396
20,10,3,0.024380692844136197,0.021453890660048,0.07549668403854849,1.09844345647879,2.999493546186097,0.009928396415577781,0.3413324284856376,1.0,0.6666666666666666,0.742,0.3333333333333333,0.433
21,1,13,0.004183977676164216,0.0022434517609483,0.05799715370747363,2.5634596070491904,12.980647663294436,0.02394872244237744,0.08056070224698003,0.23891125310274486,0.15384615384615383,0.706,0.07692307692307693,0.285
21,2,13,0.007487944669932684,0.0027981334950873,0.14525032186965228,2.5378920104951987,12.652970509536344,0.0881193171874162,0.0860221031204776,0.25784218429082156,0.15384615384615385,0.945,0.07692307692307693,0.207
21,3,10,0.00682316147282566,0.00326584164101835,0.07877396430469755,2.2976967012962266,9.951235370435077,0.043252963797525724,0.1067843333220341,0.3195182513245586,0.2,0.796,0.1,0.211
21,4,10,0.0081557958434123,0.00358753741904995,0.14976076004075883,2.2568412427525684,9.552866272928245,0.10160097200508247,0.11353784020214279,0.3382943771435551,0.2,0.999,0.1,0.217
21,5,9,0.0059952383707466885,0.0046363994110114,0.0542623268385323,2.1967069732998916,8.99534276907779,0.016938523442619886,0.11510825631824032,0.3436274194752479,0.2222222222222222,0.614,0.1111111111111111,0.2
21,6,9,0.009687597259687646,0.0045744289945971,0.15827187515809668,2.1567911406020817,8.64335779157784,0.09521740442800702,0.1264068708340038,0.37412481052936664,0.2222222222222222,0.991,0.1111111111111111,0.276
21,7,8,0.012259290982916386,0.0059819659288887,0.1440397164541709,2.0571916463622797,7.8239664635111446,0.07199104207162632,0.13702886233379571,0.40949963146997226,0.25,0.92,0.125,0.192
21,8,7,0.019161620932882786,0.0082602430204897,0.18830121298844874,1.918389712656528,6.809983604911413,0.09131396318121839,0.16412521626374976,0.479900947931005,0.2857142857142857,0.923,0.14285714285714285,0.393
21,9,6,0.03226877532703933,0.02897757946123565,0.24496621134857555,1.7678190921593506,5.858063523054226,0.09154263146604717,0.19259773197908392,0.5583555197030297,0.3333333333333333,0.833,0.16666666666666666,0.235
21,10,4,0.050967128644736674,0.0549651637743066,0.2072291411555476,1.3853273893744238,3.9961339824842237,0.024266289398728658,0.2656200686814609,0.762537691605669,0.49999999999999994,0.594,0.24999999999999997,0.296
21,11,4,0.08124255126628008,0.06706320305810401,0.4364946414205929,1.3350326295404193,3.8001199405635218,0.13356712301467066,0.2965123051342207,0.8783707243927326,0.5,0.883,0.25,0.348
22,1,12,0.0039390653504243174,0.0015205506952884,0.05330676825135663,2.482841044293501,11.975238316804715,0.02770506368760654,0.08698953750051716,0.25961714608371267,0.16666666666666663,0.719,0.08333333333333333,0.232
22,2,12,0.005774380263287609,0.00258946849882555,0.10626368434230499,2.466360731302074,11.779499985878404,0.059714926525662605,0.0893629810100668,0.2679804612680892,0.16666666666666663,0.947,0.08333333333333333,0.17
22,3,11,0.0060207361133562814,0.0035315533680587,0.08676481012558673,2.3876389077479754,10.887756573159479,0.048372482329727066,0.09768062245915653,0.29175825245745196,0.18181818181818182,0.886,0.09090909090909093,0.206
22,4,10,0.00950585104440011,0.0033900270099662,0.13203005052381803,2.28342639054916,9.810236590347134,0.08230704479722561,0.1128592131951365,0.3339304037685191,0.2,0.896,0.1,0.321
22,5,9,0.007394846107863721,0.0060342051983684,0.06748832495507612,2.1963843059043264,8.992440733475588,0.021357880722880966,0.11538250481842306,0.3451317946616741,0.2222222222222222,0.679,0.1111111111111111,0.187
22,6,9,0.008304580435005822,0.0056293787308927,0.1284133963847297,2.1591188825967507,8.66350073317459,0.09192968557591029,0.12699203884074597,0.3767085563555109,0.2222222222222222,0.999,0.1111111111111111,0.372
22,7,8,0.022865370164877864,0.02554217336869745,0.26355453850294874,2.0235139139461893,7.564860553415141,0.15612249649783794,0.1572522756685389,0.4657485937819477,0.25,0.914,0.125,0.213
22,8,6,0.032805156409709116,0.020125837790698597,0.28321468234703273,1.7507037919960484,5.758654144837978,0.12473164274183457,0.20085195274051554,0.5851040573991039,0.3333333333333333,0.907,0.16666666666666666,0.351
22,9,5,0.07539997358098352,0.0738250353881698,0.5443498644520572,1.5025083575945264,4.492944860025073,0.2259838998905682,0.27910345299098543,0.8119382585323478,0.4,0.941,0.2,0.379
22,10,3,0.0275440944161516,0.0045278504836526,0.09050815302899884,1.0974849724188789,2.9966199567990777,0.022732668559016716,0.34519417189436663,1.0,0.6666666666666666,0.764,0.3333333333333333,0.434
23,1,13,0.0028836734558413384,0.0020046343700909,0.037881496484866654,2.5643459826498933,12.992158493370328,0.01787561698069964,0.07968773270579044,0.23804057046165544,0.15384615384615385,0.714,0.07692307692307693,0.214
23,2,13,0.006627883911360631,0.0035900378902259,0.10459564066213324,2.5542519664956163,12.86167509433001,0.060410036265518045,0.0840560160939546,0.25087346568155877,0.15384615384615383,0.86,0.07692307692307693,0.193
23,3,12,0.0067904474529668,0.00275526030889545,0.11558913731971622,2.4679716258656264,11.79849081036825,0.06617864184976237,0.09094689865335583,0.27212718536290986,0.16666666666666666,0.903,0.08333333333333333,0.178
23,4,11,0.01157286979275038,0.007900491413974,0.17417130839868156,2.3698022070084686,10.695276624127848,0.09674156071300014,0.10428508808537262,0.3101875116594784,0.18181818181818182,0.94,0.09090909090909091,0.175
23,5,9,0.0055114275065196346,0.0046445847690781,0.050138931158339055,2.196544488165335,8.99388127833605,0.019248308924945334,0.11663877298465267,0.3434473112328251,0.2222222222222222,0.646,0.1111111111111111,0.327
23,6,9,0.0073595238763497,0.0058759264326246,0.13134391668726633,2.144569437857121,8.538364149378635,0.0983573404423576,0.12710582949137983,0.3744332884324729,0.2222222222222222,1.0,0.1111111111111111,0.28
23,7,8,0.012880653283454687,0.00831593031235145,0.1537349131326086,2.0524198283843336,7.786720854988171,0.08373144882920602,0.14093719126302232,0.4184087091687094,0.25,0.94,0.125,0.318
23,8,7,0.02274488677751044,0.0167551707151187,0.22191849767207472,1.9106777472445649,6.7576672371936315,0.11174382646092747,0.16831333375190735,0.4940903742863333,0.2857142857142857,0.947,0.14285714285714285,0.351
23,9,6,0.02701396823366672,0.0198809030296443,0.2670742445306709,1.7414783502489575,5.7057723206358695,0.11551900508931585,0.19230582818867836,0.5747777563046006,0.3333333333333333,0.949,0.16666666666666666,0.212
23,10,5,0.05247732577684057,0.0435115859260771,0.37742680874690393,1.5600425171841188,4.75902358111827,0.11801228460172837,0.2313571498676834,0.6881230772790832,0.4,0.908,0.2,0.268
23,11,4,0.051877387913583574,0.0389462113830222,0.3930637733226556,1.2981598256126972,3.662550730625927,0.1751925438336499,0.31452928202719455,0.9128980646135567,0.5,0.978,0.25,0.39
24,1,12,0.004931404985546242,0.0037745147531755,0.062860303259071,2.483775803638473,11.986437516192293,0.023900790023091794,0.08794580813424481,0.2601589884585192,0.16666666666666666,0.609,0.08333333333333333,0.167
24,2,12,0.0058765583946144345,0.00229977906501585,0.09569753528488367,2.47157324759045,11.84106112626092,0.05731062607347237,0.08952546358418592,0.26828818777962093,0.16666666666666666,0.907,0.08333333333333333,0.187
24,3,11,0.008339636266365046,0.0037671598477721,0.1255512226740728,2.381107472264142,10.81687562269523,0.07408415792027254,0.10070602859614987,0.30052744496699335,0.18181818181818182,0.912,0.09090909090909091,0.156
24,4,10,0.007503982129807979,0.00318979615613265,0.12776794585071038,2.274536955629891,9.723415597149284,0.08291001652442738,0.11114032707351404,0.3319965722009103,0.2,0.961,0.09999999999999999,0.193
24,5,9,0.009566509621591345,0.003823238194425,0.11865250329955855,2.1770806963508917,8.8205188635112,0.07344335014842171,0.12323041312450474,0.36521438251902494,0.2222222222222222,0.964,0.11111111111111113,0.219
24,6,8,0.015095615216619913,0.0110496220635946,0.1626098489877543,2.0604695747384945,7.849654944695656,0.07519052616358213,0.13964366409619308,0.4136004958708941,0.25,0.857,0.125,0.181
24,7,7,0.034839456456076466,0.0349884704971375,0.3259467832916619,1.8940876170871273,6.646481501231787,0.14861589177671344,0.17590150712098065,0.5247980522372069,0.2857142857142857,0.875,0.14285714285714285,0.227
24,8,5,0.03482522499857048,0.0437718215267585,0.34335620287439916,1.503912065328246,4.499256069983082,0.17585883957985687,0.2544019776325518,0.7285985541561435,0.4,1.0,0.19999999999999998,0.37
24,9,4,0.07266595190607393,0.054778938514172704,0.44121853061420946,1.3235914799389117,3.7568899716561677,0.1425495980361251,0.29853842520660306,0.8906794804128746,0.5,0.908,0.25,0.324
24,10,3,0.019740816673493502,0.0179824880572036,0.06029563783058961,1.0985889034637766,2.999929845207296,0.0035350754826925326,0.33649319354129903,1.0,0.6666666666666666,0.71,0.3333333333333333,0.386
25,1,13,0.0036433366350302923,0.001737353656318,0.05140067885771314,2.5627779205240144,12.971801946039987,0.026785347767444116,0.08061888331130353,0.24009590816908755,0.15384615384615383,0.781,0.07692307692307691,0.207
25,2,13,0.007064907091904077,0.0053599513316294,0.14492234981065535,2.5311386481108156,12.567808303737364,0.09781961013095661,0.08746997469120218,0.26201981965178944,0.15384615384615383,0.986,0.07692307692307693,0.168
25,3,11,0.0044379707419986,0.0039338220028747,0.048251112086401454,2.397058061745212,10.990794532412556,0.02295376710508505,0.09599262962378205,0.28652808035286825,0.18181818181818182,0.635,0.09090909090909091,0.279
25,4,11,0.006661179367114418,0.0037585747620808,0.08354237524179385,2.392156725305017,10.93705675171448,0.04395701508688516,0.09831812331901649,0.29150411232846174,0.1818181818181818,0.817,0.09090909090909091,0.256
25,5,10,0.007716350466964351,0.00266993010586955,0.10689844102536195,2.2850015599703366,9.825701551808368,0.07361768423440011,0.10986926612094865,0.32912843097499267,0.2,0.924,0.1,0.2
25,6,9,0.008605719089136566,0.0042841674746309,0.12861819156658905,2.1704669805748953,8.762374944369197,0.07611494878728091,0.12207658767968457,0.3652232805699106,0.2222222222222222,0.976,0.1111111111111111,0.195
25,7,8,0.021312461711047937,0.01203501425363145,0.24849979108145645,2.0327920263255206,7.635374793444141,0.1341852867875809,0.1501551992677887,0.44502382485042274,0.24999999999999997,0.948,0.125,0.216
25,8,6,0.02516402610126325,0.01729622551093955,0.21161672564747722,1.7559948159007392,5.789204070500417,0.11893934125500986,0.20062868029711306,0.5827169213243637,0.3333333333333333,0.927,0.16666666666666666,0.461
25,9,5,0.04551715222954096,0.0367370935300655,0.2990150907267421,1.5764395872195573,4.837700900049488,0.11948390401318391,0.2435080160484833,0.6877759204149959,0.4,0.85,0.2,0.418
25,10,4,0.05229099222686887,0.0422514330766751,0.37551857851866816,1.3067974335496209,3.694323430406129,0.17487136815824833,0.31821033173413477,0.9049673891903309,0.5,0.975,0.25,0.462
26,1,10,0.01492186695318671,0.0092927389607343,0.21115712695684113,2.262649947320466,9.608517525248555,0.12387044100340124,0.11827290502771806,0.3537954613468755,0.19999999999999998,0.884,0.1,0.158
26,2,8,0.02688101288965825,0.01840837497830465,0.31665526122962645,2.027600437882194,7.59583778863667,0.14479742945523477,0.15288478589659035,0.45534890810578965,0.25,0.845,0.125,0.205
26,3,6,0.07654970125217918,0.07074256573729701,0.6651486546719126,1.6091410382767366,4.998515849527042,0.31672191536116473,0.28232530391492283,0.7821773467960424,0.3333333333333333,0.856,0.16666666666666666,0.392
26,4,3,0.027605215845400766,0.0267138044423512,0.08582485177326604,1.0984664226838579,2.999562433961021,0.009146143130330278,0.34093865419961583,1.0,0.6666666666666666,0.765,0.3333333333333333,0.426
27,1,13,0.005512994115838884,0.0025148009599007,0.10528122644566396,2.547888032506348,12.780084138134907,0.05705127121076755,0.08418791233395403,0.24873298589417334,0.15384615384615385,0.928,0.07692307692307693,0.211
27,2,12,0.006312962579066875,0.00377412735578035,0.10363554330997797,2.464762357234386,11.760686977688149,0.07003278905795869,0.09254343064517476,0.274578906254396,0.16666666666666666,0.987,0.08333333333333333,0.212
27,3,11,0.007991809364923356,0.0036900693973072,0.10664534887402287,2.3883647944895894,10.895662720438446,0.06006724218660282,0.09971506387343383,0.29862000400773436,0.18181818181818182,0.819,0.09090909090909091,0.151
27,4,10,0.009965057241417481,0.0038736736743685,0.12981479407585828,2.2886700741399717,9.861813475229663,0.07012141179166811,0.11082943230249721,0.33006711904832003,0.2,0.839,0.1,0.207
27,5,9,0.0061353838979608215,0.0047602529290508,0.055620443177414866,2.1961889074372185,8.990683795997743,0.021524606126375585,0.11592594155390477,0.3450784100177714,0.2222222222222222,0.728,0.1111111111111111,0.169
27,6,9,0.013110807305593367,0.0081956476923964,0.14776391781663217,2.1810875166617016,8.855931997298608,0.07000375161696087,0.12218732120603049,0.3648624867990801,0.2222222222222222,0.877,0.1111111111111111,0.235
27,7,8,0.03210442106890327,0.031587973392546945,0.3388124879964782,2.036260756614932,7.661905837176685,0.14112161480247454,0.15654337100053614,0.4566485630872783,0.25,0.797,0.125,0.21
27,8,6,0.0567075952740336,0.056710364419261694,0.5400837428670868,1.676702436384776,5.347891849265446,0.23422133233772188,0.23696345908695843,0.6792280969377931,0.3333333333333333,0.936,0.16666666666666666,0.29
27,9,4,0.04032721687581165,0.03200651623920415,0.17776532684480545,1.3830492536138537,3.9870406086575563,0.03951357089017815,0.26615374682871673,0.7835371155089312,0.5,0.717,0.25,0.31
28,1,12,0.0038581185333450498,0.0030850165222903996,0.047312041804958925,2.4844953643498626,11.99506558953749,0.015936320410255906,0.08697677397264379,0.2578281603458807,0.16666666666666666,0.535,0.08333333333333333,0.24
28,2,12,0.008309498478304518,0.00458754930705245,0.1340614508375247,2.468732546658649,11.807471943884426,0.06505949408996543,0.09522678721159716,0.27437344538263353,0.16666666666666666,0.895,0.08333333333333333,0.339
28,3,10,0.00825183074966836,0.0065152260706571995,0.08891706742405507,2.299562599111867,9.969820692539473,0.03711576829779748,0.10859351711147298,0.31935031238459255,0.2,0.701,0.1,0.244
28,4,10,0.00839003576390016,0.0049855734512898,0.14249883447029554,2.271901043480663,9.697819277490083,0.08469877182649732,0.11129793254207784,0.3325337412613772,0.2,0.969,0.1,0.204
28,5,9,0.0071026388942217345,0.0052745599705265,0.06575759799292341,2.1959375119763735,8.988423862981891,0.027727044969034824,0.11725517872921164,0.34946480652877027,0.2222222222222222,0.646,0.1111111111111111,0.283
28,6,9,0.014278617973398133,0.0073814315819614,0.21817267481864022,2.162245267749911,8.690628557158,0.0944882115089673,0.1256313295006339,0.374191669869619,0.2222222222222222,0.934,0.1111111111111111,0.16
28,7,8,0.01550233474695535,0.00967113197009365,0.15960645714782845,2.0613263662458032,7.85638334439383,0.07781173775825145,0.14123859509286404,0.41458706647205545,0.25,0.885,0.125,0.231
28,8,7,0.024082122425103856,0.0148509988484436,0.2377761386380728,1.908455887156547,6.742669313884779,0.1127467975257608,0.16586239140870543,0.4969749437042654,0.2857142857142857,0.935,0.14285714285714285,0.249
28,9,6,0.025022393519742683,0.0248892784717891,0.28426688630587144,1.7123414247233515,5.541922292186774,0.14003081414298846,0.20027480698882186,0.589175688563758,0.3333333333333333,0.999,0.16666666666666666,0.226
28,10,5,0.0413965409442871,0.0314001288904688,0.31579077816772844,1.559129111265929,4.754678645461528,0.12983496826822663,0.23881850402976937,0.6990272786079491,0.4,0.931,0.2,0.28
28,11,4,0.04674838126260673,0.0431218555062943,0.2001426020791915,1.3846359351505682,3.9933717938364977,0.02896106658158737,0.26202242622489974,0.7737596638269704,0.5,0.664,0.25,0.295
29,1,15,0.0036921267117006134,0.0017668448146391,0.058725591326804195,2.7069189787630688,14.983041258774797,0.020868137666175103,0.06920771950299667,0.20668637310477814,0.13333333333333333,0.618,0.06666666666666668,0.179
29,2,15,0.0058001818771299205,0.0034909107620662,0.10951814565541687,2.6971851011109558,14.837905680232437,0.05381808589363999,0.07242499266978757,0.21623177688764483,0.13333333333333333,0.862,0.06666666666666668,0.151
29,3,14,0.0056876883102926845,0.003915508282056,0.11911639435774704,2.610949927470303,13.611975101383106,0.07837512863352673,0.07899688013756054,0.2367751569550964,0.14285714285714285,0.999,0.07142857142857142,0.156
29,4,13,0.006555406849989792,0.0032249306439547,0.10379410735541478,2.5537016440324636,12.854598972864713,0.061484991038972966,0.08417179660130551,0.2513255427188761,0.1538461538461538,0.868,0.07692307692307693,0.124
29,5,12,0.006462353617899108,0.0031141161920559,0.10723870293375122,2.466172790771237,11.777286348420683,0.0685359096571571,0.09220961350105952,0.2726242220938564,0.16666666666666663,0.973,0.08333333333333333,0.234
29,6,11,0.01107313115953831,0.0063021597239406,0.1513207466309778,2.3823037976297106,10.829823868992314,0.07634719950526646,0.10230657153926741,0.30512200004210227,0.18181818181818182,0.859,0.09090909090909091,0.155
